R,depth,width,seed,K,s2,rel
1.0,2,4,13,-2.0,1.8722418031399817,1.6117523991866307
1.0,2,4,13,-4.0,3.2885291045020604,3.356255685459904
1.0,2,4,13,-6.0,5.5066774632090025,6.841089639566257
1.0,2,4,14,0.5,0.8440563052346255,0.9818271101538761
1.0,2,4,14,0.0,1.0,1.0
1.0,2,4,14,-0.5,1.1781835566085712,1.022279295156238
1.0,2,4,14,-1.0,1.3810978455418155,1.0462038531622155
1.0,2,4,14,-2.0,1.8722418031399817,1.1140880823900985
1.0,2,4,14,-4.0,3.2885291045020604,1.2440529614335245
1.0,2,4,14,-6.0,5.5066774632090025,1.3923915716277457
1.0,2,4,15,0.5,0.8440563052346255,0.9913405753712834
1.0,2,4,15,0.0,1.0,1.0
1.0,2,4,15,-0.5,1.1781835566085712,1.351891062673046
1.0,2,4,15,-1.0,1.3810978455418155,1.8551322300591304
1.0,2,4,15,-2.0,1.8722418031399817,3.581523364080619
1.0,2,4,15,-4.0,3.2885291045020604,13.078647250304167
1.0,2,4,15,-6.0,5.5066774632090025,43.73282689185837
1.0,2,4,16,0.5,0.8440563052346255,0.9880045364540377
1.0,2,4,16,0.0,1.0,1.0
1.0,2,4,16,-0.5,1.1781835566085712,1.165394573112347
1.0,2,4,16,-1.0,1.3810978455418155,1.3807454579610134
1.0,2,4,16,-2.0,1.8722418031399817,1.955343533197191
1.0,2,4,16,-4.0,3.2885291045020604,3.8663192737937466
1.0,2,4,16,-6.0,5.5066774632090025,7.730277218383818
1.0,2,4,17,0.5,0.8440563052346255,0.9768864667662219
1.0,2,4,17,0.0,1.0,1.0
1.0,2,4,17,-0.5,1.1781835566085712,1.1423883149052056
1.0,2,4,17,-1.0,1.3810978455418155,1.346566181750627
1.0,2,4,17,-2.0,1.8722418031399817,1.9061115173328154
1.0,2,4,17,-4.0,3.2885291045020604,3.8891021710388385
1.0,2,4,17,-6.0,5.5066774632090025,7.811745565584419
1.0,2,4,18,0.5,0.8440563052346255,0.9790756453283219
1.0,2,4,18,0.0,1.0,1.0
1.0,2,4,18,-0.5,1.1781835566085712,1.0926966137591667
1.0,2,4,18,-1.0,1.3810978455418155,1.2044909388009837
1.0,2,4,18,-2.0,1.8722418031399817,1.474275998086474
1.0,2,4,18,-4.0,3.2885291045020604,2.213628066201341
1.0,2,4,18,-6.0,5.5066774632090025,3.3149744488702058
1.0,2,4,19,0.5,0.8440563052346255,0.9802100335821027
1.0,2,4,19,0.0,1.0,1.0
1.0,2,4,19,-0.5,1.1781835566085712,1.0998205983905405
1.0,2,4,19,-1.0,1.3810978455418155,1.230986958263453
1.0,2,4,19,-2.0,1.8722418031399817,1.6004367514089521
1.0,2,4,19,-4.0,3.2885291045020604,2.9119051175498627
1.0,2,4,19,-6.0,5.5066774632090025,5.430657975095773
1.0,2,4,20,0.5,0.8440563052346255,0.9917552205915509
1.0,2,4,20,0.0,1.0,1.0
1.0,2,4,20,-0.5,1.1781835566085712,1.4210240369729297
1.0,2,4,20,-1.0,1.3810978455418155,2.1060886759990214
1.0,2,4,20,-2.0,1.8722418031399817,4.685989263444397
1.0,2,4,20,-4.0,3.2885291045020604,21.36283633646019
1.0,2,4,20,-6.0,5.5066774632090025,83.47485763657488
1.0,2,4,21,0.5,0.8440563052346255,0.9895364531304555
1.0,2,4,21,0.0,1.0,1.0
1.0,2,4,21,-0.5,1.1781835566085712,1.0488767180708052
1.0,2,4,21,-1.0,1.3810978455418155,1.1083817880583173
1.0,2,4,21,-2.0,1.8722418031399817,1.2271141520732154
1.0,2,4,21,-4.0,3.2885291045020604,1.5990352435396877
1.0,2,4,21,-6.0,5.5066774632090025,2.084265517899928
1.0,2,4,22,0.5,0.8440563052346255,0.9769779783693943
1.0,2,4,22,0.0,1.0,1.0
1.0,2,4,22,-0.5,1.1781835566085712,1.0697397977250824
1.0,2,4,22,-1.0,1.3810978455418155,1.1586049459421488
1.0,2,4,22,-2.0,1.8722418031399817,1.4397392967366283
1.0,2,4,22,-4.0,3.2885291045020604,2.3187447913694688
1.0,2,4,22,-6.0,5.5066774632090025,3.7236093122529907
1.0,2,4,23,0.5,0.8440563052346255,0.9638397989671134
1.0,2,4,23,0.0,1.0,1.0
1.0,2,4,23,-0.5,1.1781835566085712,1.139208413810479
1.0,2,4,23,-1.0,1.3810978455418155,1.49568327193692
1.0,2,4,23,-2.0,1.8722418031399817,2.8259884983821544
1.0,2,4,23,-4.0,3.2885291045020604,9.569725453999128
1.0,2,4,23,-6.0,5.5066774632090025,30.318586504426058
1.0,2,4,24,0.5,0.8440563052346255,0.9685454790228506
1.0,2,4,24,0.0,1.0,1.0
1.0,2,4,24,-0.5,1.1781835566085712,1.081144977353667
1.0,2,4,24,-1.0,1.3810978455418155,1.1737971355117147
1.0,2,4,24,-2.0,1.8722418031399817,1.3964402407228353
1.0,2,4,24,-4.0,3.2885291045020604,2.0202210424584766
1.0,2,4,24,-6.0,5.5066774632090025,3.302215844024828
1.0,2,4,25,0.5,0.8440563052346255,0.9850353967067578
1.0,2,4,25,0.0,1.0,1.0
1.0,2,4,25,-0.5,1.1781835566085712,1.046965407676742
1.0,2,4,25,-1.0,1.3810978455418155,1.0934671874935298
1.0,2,4,25,-2.0,1.8722418031399817,1.213381122286669
1.0,2,4,25,-4.0,3.2885291045020604,1.5380951987256295
1.0,2,4,25,-6.0,5.5066774632090025,2.104468042928942
1.0,2,4,26,0.5,0.8440563052346255,0.9826535400863954
1.0,2,4,26,0.0,1.0,1.0
1.0,2,4,26,-0.5,1.1781835566085712,1.2860724949446967
1.0,2,4,26,-1.0,1.3810978455418155,1.7294851104172613
1.0,2,4,26,-2.0,1.8722418031399817,3.1788471061451298
1.0,2,4,26,-4.0,3.2885291045020604,10.743641394383584
1.0,2,4,26,-6.0,5.5066774632090025,34.41582816964095
1.0,2,4,27,0.5,0.8440563052346255,0.9791038640598997
1.0,2,4,27,0.0,1.0,1.0
1.0,2,4,27,-0.5,1.1781835566085712,1.103153799188276
1.0,2,4,27,-1.0,1.3810978455418155,1.3570132007093323
1.0,2,4,27,-2.0,1.8722418031399817,2.1974536173829455
1.0,2,4,27,-4.0,3.2885291045020604,5.8885216672352145
1.0,2,4,27,-6.0,5.5066774632090025,15.359027638114037
1.0,2,4,28,0.5,0.8440563052346255,0.9880434348807107
1.0,2,4,28,0.0,1.0,1.0
1.0,2,4,28,-0.5,1.1781835566085712,1.10184359005838
1.0,2,4,28,-1.0,1.3810978455418155,1.2416562693456212
1.0,2,4,28,-2.0,1.8722418031399817,1.5777067258677846
1.0,2,4,28,-4.0,3.2885291045020604,2.579775683018926
1.0,2,4,28,-6.0,5.5066774632090025,4.270922830023595
1.0,2,4,29,0.5,0.8440563052346255,0.9522604176286962
1.0,2,4,29,0.0,1.0,1.0
1.0,2,4,29,-0.5,1.1781835566085712,1.1286070539518824
1.0,2,4,29,-1.0,1.3810978455418155,1.3036349844851935
1.0,2,4,29,-2.0,1.8722418031399817,1.7102620938177333
1.0,2,4,29,-4.0,3.2885291045020604,2.893724350380443
1.0,2,4,29,-6.0,5.5066774632090025,5.635205563929899
1.0,2,4,30,0.5,0.8440563052346255,0.9928995012112581
1.0,2,4,30,0.0,1.0,1.0
1.0,2,4,30,-0.5,1.1781835566085712,1.0819261624526164
1.0,2,4,30,-1.0,1.3810978455418155,1.1778673432367766
1.0,2,4,30,-2.0,1.8722418031399817,1.409539481593548
1.0,2,4,30,-4.0,3.2885291045020604,2.0457739170308527
1.0,2,4,30,-6.0,5.5066774632090025,2.9926241282499437
1.0,2,4,31,0.5,0.8440563052346255,0.9943453020459171
1.0,2,4,31,0.0,1.0,1.0
1.0,2,4,31,-0.5,1.1781835566085712,1.0583745185948557
1.0,2,4,31,-1.0,1.3810978455418155,1.1184761300273225
1.0,2,4,31,-2.0,1.8722418031399817,1.2558205183860998
1.0,2,4,31,-4.0,3.2885291045020604,1.57538907214485
1.0,2,4,31,-6.0,5.5066774632090025,2.002882113282814
1.0,2,4,32,0.5,0.8440563052346255,0.9783776348517778
1.0,2,4,32,0.0,1.0,1.0
1.0,2,4,32,-0.5,1.1781835566085712,1.1015411553855197
1.0,2,4,32,-1.0,1.3810978455418155,1.3111237727465455
1.0,2,4,32,-2.0,1.8722418031399817,1.8677800414377235
1.0,2,4,32,-4.0,3.2885291045020604,3.8325025445464833
1.0,2,4,32,-6.0,5.5066774632090025,7.717282505248738
1.0,2,4,33,0.5,0.8440563052346255,0.9604361232112688
1.0,2,4,33,0.0,1.0,1.0
1.0,2,4,33,-0.5,1.1781835566085712,1.1305436689861383
1.0,2,4,33,-1.0,1.3810978455418155,1.2996691138499004
1.0,2,4,33,-2.0,1.8722418031399817,1.7725653153653549
1.0,2,4,33,-4.0,3.2885291045020604,3.735285757366445
1.0,2,4,33,-6.0,5.5066774632090025,7.8922097851412945
1.0,2,4,34,0.5,0.8440563052346255,0.9738045049067392
1.0,2,4,34,0.0,1.0,1.0
1.0,2,4,34,-0.5,1.1781835566085712,1.0564714420665768
1.0,2,4,34,-1.0,1.3810978455418155,1.1171804001951717
1.0,2,4,34,-2.0,1.8722418031399817,1.2520925632024067
1.0,2,4,34,-4.0,3.2885291045020604,1.5881006266438025
1.0,2,4,34,-6.0,5.5066774632090025,2.0656058764832035
1.0,2,4,35,0.5,0.8440563052346255,0.9417567798329014
1.0,2,4,35,0.0,1.0,1.0
1.0,2,4,35,-0.5,1.1781835566085712,1.2644589673615414
1.0,2,4,35,-1.0,1.3810978455418155,1.655028072161043
1.0,2,4,35,-2.0,1.8722418031399817,2.7319128792484255
1.0,2,4,35,-4.0,3.2885291045020604,7.070356554095187
1.0,2,4,35,-6.0,5.5066774632090025,17.049664642569695
1.0,2,4,36,0.5,0.8440563052346255,0.977922167015654
1.0,2,4,36,0.0,1.0,1.0
1.0,2,4,36,-0.5,1.1781835566085712,1.0876441293714831
1.0,2,4,36,-1.0,1.3810978455418155,1.2006069606451757
1.0,2,4,36,-2.0,1.8722418031399817,1.4953432784710778
1.0,2,4,36,-4.0,3.2885291045020604,2.3657739621917444
1.0,2,4,36,-6.0,5.5066774632090025,3.781209922139725
1.0,2,4,37,0.5,0.8440563052346255,0.9832577603302688
1.0,2,4,37,0.0,1.0,1.0
1.0,2,4,37,-0.5,1.1781835566085712,1.0480418719627365
1.0,2,4,37,-1.0,1.3810978455418155,1.1098424837209
1.0,2,4,37,-2.0,1.8722418031399817,1.228478513280546
1.0,2,4,37,-4.0,3.2885291045020604,1.5937508090204227
1.0,2,4,37,-6.0,5.5066774632090025,2.0782730401055423
1.0,2,4,38,0.5,0.8440563052346255,0.976687438317699
1.0,2,4,38,0.0,1.0,1.0
1.0,2,4,38,-0.5,1.1781835566085712,1.0472394047780849
1.0,2,4,38,-1.0,1.3810978455418155,1.1413133615148292
1.0,2,4,38,-2.0,1.8722418031399817,1.4400032650039811
1.0,2,4,38,-4.0,3.2885291045020604,2.294099999006661
1.0,2,4,38,-6.0,5.5066774632090025,3.656629446652092
1.0,2,4,39,0.5,0.8440563052346255,0.9789812172700857
1.0,2,4,39,0.0,1.0,1.0
1.0,2,4,39,-0.5,1.1781835566085712,1.0907253419021143
1.0,2,4,39,-1.0,1.3810978455418155,1.1917344489526858
1.0,2,4,39,-2.0,1.8722418031399817,1.4335941980251585
1.0,2,4,39,-4.0,3.2885291045020604,2.093619536011749
1.0,2,4,39,-6.0,5.5066774632090025,3.145133225691849
1.0,2,4,40,0.5,0.8440563052346255,0.9790716190844758
1.0,2,4,40,0.0,1.0,1.0
1.0,2,4,40,-0.5,1.1781835566085712,1.0975581072884444
1.0,2,4,40,-1.0,1.3810978455418155,1.2328963365279604
1.0,2,4,40,-2.0,1.8722418031399817,1.6267191834492758
1.0,2,4,40,-4.0,3.2885291045020604,2.8834342892459572
1.0,2,4,40,-6.0,5.5066774632090025,5.191214092527712
1.0,2,4,41,0.5,0.8440563052346255,0.9818642909247
1.0,2,4,41,0.0,1.0,1.0
1.0,2,4,41,-0.5,1.1781835566085712,1.1175223080849297
1.0,2,4,41,-1.0,1.3810978455418155,1.2803754512261931
1.0,2,4,41,-2.0,1.8722418031399817,1.7199860588965636
1.0,2,4,41,-4.0,3.2885291045020604,3.123553755443605
1.0,2,4,41,-6.0,5.5066774632090025,5.846467967647377
1.0,2,4,42,0.5,0.8440563052346255,0.9855731693810144
1.0,2,4,42,0.0,1.0,1.0
1.0,2,4,42,-0.5,1.1781835566085712,1.131301883936529
1.0,2,4,42,-1.0,1.3810978455418155,1.2906493061100766
1.0,2,4,42,-2.0,1.8722418031399817,1.6941294250953192
1.0,2,4,42,-4.0,3.2885291045020604,2.9839958950490955
1.0,2,4,42,-6.0,5.5066774632090025,5.252245478001918
1.0,2,4,43,0.5,0.8440563052346255,0.9799216305249491
1.0,2,4,43,0.0,1.0,1.0
1.0,2,4,43,-0.5,1.1781835566085712,1.042873147030287
1.0,2,4,43,-1.0,1.3810978455418155,1.0971716107009466
1.0,2,4,43,-2.0,1.8722418031399817,1.2604639238255426
1.0,2,4,43,-4.0,3.2885291045020604,1.687744482988707
1.0,2,4,43,-6.0,5.5066774632090025,2.3420508574124517
1.0,2,4,44,0.5,0.8440563052346255,0.9823815218985178
1.0,2,4,44,0.0,1.0,1.0
1.0,2,4,44,-0.5,1.1781835566085712,1.054986052997809
1.0,2,4,44,-1.0,1.3810978455418155,1.1260945834609137
1.0,2,4,44,-2.0,1.8722418031399817,1.27863061722343
1.0,2,4,44,-4.0,3.2885291045020604,1.681090034006778
1.0,2,4,44,-6.0,5.5066774632090025,2.2249068942970283
1.0,2,4,45,0.5,0.8440563052346255,0.9805295840785763
1.0,2,4,45,0.0,1.0,1.0
1.0,2,4,45,-0.5,1.1781835566085712,1.0535112037286074
1.0,2,4,45,-1.0,1.3810978455418155,1.127948122959034
1.0,2,4,45,-2.0,1.8722418031399817,1.3561812978260002
1.0,2,4,45,-4.0,3.2885291045020604,2.119943049996487
1.0,2,4,45,-6.0,5.5066774632090025,3.337057977483351
1.0,2,4,46,0.5,0.8440563052346255,0.9829783520481712
1.0,2,4,46,0.0,1.0,1.0
1.0,2,4,46,-0.5,1.1781835566085712,1.0526086787275744
1.0,2,4,46,-1.0,1.3810978455418155,1.1041872230731236
1.0,2,4,46,-2.0,1.8722418031399817,1.2561078211602428
1.0,2,4,46,-4.0,3.2885291045020604,1.6233771496459533
1.0,2,4,46,-6.0,5.5066774632090025,2.1029597866080363
1.0,2,4,47,0.5,0.8440563052346255,0.9905755874585982
1.0,2,4,47,0.0,1.0,1.0
1.0,2,4,47,-0.5,1.1781835566085712,1.0421544796238735
1.0,2,4,47,-1.0,1.3810978455418155,1.0870393817563018
1.0,2,4,47,-2.0,1.8722418031399817,1.188536962920655
1.0,2,4,47,-4.0,3.2885291045020604,1.4346698691770743
1.0,2,4,47,-6.0,5.5066774632090025,1.7480690523015723
1.0,2,4,48,0.5,0.8440563052346255,0.9885217500242723
1.0,2,4,48,0.0,1.0,1.0
1.0,2,4,48,-0.5,1.1781835566085712,1.1248645040151737
1.0,2,4,48,-1.0,1.3810978455418155,1.29679106099429
1.0,2,4,48,-2.0,1.8722418031399817,1.7838963510044343
1.0,2,4,48,-4.0,3.2885291045020604,3.5190732373264035
1.0,2,4,48,-6.0,5.5066774632090025,6.996271770233988
1.0,2,4,49,0.5,0.8440563052346255,0.9788381105440723
1.0,2,4,49,0.0,1.0,1.0
1.0,2,4,49,-0.5,1.1781835566085712,1.0586431404682157
1.0,2,4,49,-1.0,1.3810978455418155,1.138148916599053
1.0,2,4,49,-2.0,1.8722418031399817,1.326766273056707
1.0,2,4,49,-4.0,3.2885291045020604,1.8600209154244112
1.0,2,4,49,-6.0,5.5066774632090025,2.6255286287826007
1.2,2,4,0,0.5,0.7818921886213052,0.9828297540696029
1.2,2,4,0,0.0,1.0,1.0
1.2,2,4,0,-0.5,1.2642636720781635,1.1125253854325672
1.2,2,4,0,-1.0,1.582273321863023,1.2648334451431926
1.2,2,4,0,-2.0,2.415084767504488,1.6986084905976828
1.2,2,4,0,-4.0,5.1874412875774265,3.1013644829577967
1.2,2,4,0,-6.0,10.282816224407696,5.813445835728194
1.2,2,4,1,0.5,0.7818921886213052,0.9897154549984405
1.2,2,4,1,0.0,1.0,1.0
1.2,2,4,1,-0.5,1.2642636720781635,1.1253252167377206
1.2,2,4,1,-1.0,1.582273321863023,1.2744036697988648
1.2,2,4,1,-2.0,2.415084767504488,1.6375283646508296
1.2,2,4,1,-4.0,5.1874412875774265,2.7183614524709885
1.2,2,4,1,-6.0,10.282816224407696,4.481675264941204
1.2,2,4,2,0.5,0.7818921886213052,0.9643061996503526
1.2,2,4,2,0.0,1.0,1.0
1.2,2,4,2,-0.5,1.2642636720781635,1.354387377318005
1.2,2,4,2,-1.0,1.582273321863023,1.9649918545725606
1.2,2,4,2,-2.0,2.415084767504488,4.222294108247862
1.2,2,4,2,-4.0,5.1874412875774265,19.073519220642865
1.2,2,4,2,-6.0,10.282816224407696,78.5915218835654
1.2,2,4,3,0.5,0.7818921886213052,0.939400705033575
1.2,2,4,3,0.0,1.0,1.0
1.2,2,4,3,-0.5,1.2642636720781635,1.3856612502581223
1.2,2,4,3,-1.0,1.582273321863023,2.0394899793250865
1.2,2,4,3,-2.0,2.415084767504488,4.723471057807701
1.2,2,4,3,-4.0,5.1874412875774265,24.346575536255344
1.2,2,4,3,-6.0,10.282816224407696,100.64006501909203
1.2,2,4,4,0.5,0.7818921886213052,0.9686670689089864
1.2,2,4,4,0.0,1.0,1.0
1.2,2,4,4,-0.5,1.2642636720781635,1.081374147184744
1.2,2,4,4,-1.0,1.582273321863023,1.237220142535373
1.2,2,4,4,-2.0,2.415084767504488,1.7273346167952706
1.2,2,4,4,-4.0,5.1874412875774265,3.3889818556730535
1.2,2,4,4,-6.0,10.282816224407696,6.566117814376302
1.2,2,4,5,0.5,0.7818921886213052,0.9541026445616849
1.2,2,4,5,0.0,1.0,1.0
1.2,2,4,5,-0.5,1.2642636720781635,1.097822421589075
1.2,2,4,5,-1.0,1.582273321863023,1.2768497596468706
1.2,2,4,5,-2.0,2.415084767504488,1.8607476805294478
1.2,2,4,5,-4.0,5.1874412875774265,4.046808104081181
1.2,2,4,5,-6.0,10.282816224407696,8.680672753970464
1.2,2,4,6,0.5,0.7818921886213052,0.9651212400944492
1.2,2,4,6,0.0,1.0,1.0
1.2,2,4,6,-0.5,1.2642636720781635,1.1496443915128853
1.2,2,4,6,-1.0,1.582273321863023,1.3760303457494407
1.2,2,4,6,-2.0,2.415084767504488,1.989373558723733
1.2,2,4,6,-4.0,5.1874412875774265,4.301893880257052
1.2,2,4,6,-6.0,10.282816224407696,9.139340212100253
1.2,2,4,7,0.5,0.7818921886213052,0.9599473734991965
1.2,2,4,7,0.0,1.0,1.0
1.2,2,4,7,-0.5,1.2642636720781635,1.0911987162038852
1.2,2,4,7,-1.0,1.582273321863023,1.2151293373016478
1.2,2,4,7,-2.0,2.415084767504488,1.600633170797307
1.2,2,4,7,-4.0,5.1874412875774265,3.1412873760592883
1.2,2,4,7,-6.0,10.282816224407696,6.429800754961336
1.2,2,4,8,0.5,0.7818921886213052,0.9650776282730134
1.2,2,4,8,0.0,1.0,1.0
1.2,2,4,8,-0.5,1.2642636720781635,1.082210049972227
1.2,2,4,8,-1.0,1.582273321863023,1.1931524022390099
1.2,2,4,8,-2.0,2.415084767504488,1.6065848273363572
1.2,2,4,8,-4.0,5.1874412875774265,3.250588484244612
1.2,2,4,8,-6.0,10.282816224407696,6.608876719256934
1.2,2,4,9,0.5,0.7818921886213052,0.9787325744070036
1.2,2,4,9,0.0,1.0,1.0
1.2,2,4,9,-0.5,1.2642636720781635,1.1357585597201652
1.2,2,4,9,-1.0,1.582273321863023,1.3274819070411326
1.2,2,4,9,-2.0,2.415084767504488,1.8560210813126279
1.2,2,4,9,-4.0,5.1874412875774265,3.6849902327258612
1.2,2,4,9,-6.0,10.282816224407696,7.246457185194051
1.2,2,4,10,0.5,0.7818921886213052,0.9759449554235993
1.2,2,4,10,0.0,1.0,1.0
1.2,2,4,10,-0.5,1.2642636720781635,1.1613003643488031
1.2,2,4,10,-1.0,1.582273321863023,1.350039770215967
1.2,2,4,10,-2.0,2.415084767504488,1.843940195250384
1.2,2,4,10,-4.0,5.1874412875774265,3.419385321058314
1.2,2,4,10,-6.0,10.282816224407696,6.246566810990525
1.2,2,4,11,0.5,0.7818921886213052,0.9775552432654082
1.2,2,4,11,0.0,1.0,1.0
1.2,2,4,11,-0.5,1.2642636720781635,1.0838736887634624
1.2,2,4,11,-1.0,1.582273321863023,1.1998184680409307
1.2,2,4,11,-2.0,2.415084767504488,1.46131286697468
1.2,2,4,11,-4.0,5.1874412875774265,2.2279079353079876
1.2,2,4,11,-6.0,10.282816224407696,3.4458314040535636
1.2,2,4,12,0.5,0.7818921886213052,0.9723360583133124
1.2,2,4,12,0.0,1.0,1.0
1.2,2,4,12,-0.5,1.2642636720781635,1.112262654109095
1.2,2,4,12,-1.0,1.582273321863023,1.2357306584193959
1.2,2,4,12,-2.0,2.415084767504488,1.51288539890905
1.2,2,4,12,-4.0,5.1874412875774265,2.4028338528547613
1.2,2,4,12,-6.0,10.282816224407696,3.761768785123503
1.2,2,4,13,0.5,0.7818921886213052,0.9465131879984812
1.2,2,4,13,0.0,1.0,1.0
1.2,2,4,13,-0.5,1.2642636720781635,1.1504475417861282
1.2,2,4,13,-1.0,1.582273321863023,1.3653812548267785
1.2,2,4,13,-2.0,2.415084767504488,2.219981368403868
1.2,2,4,13,-4.0,5.1874412875774265,6.429450171186164
1.2,2,4,13,-6.0,10.282816224407696,17.782577493266075
1.2,2,4,14,0.5,0.7818921886213052,0.9766243379580968
1.2,2,4,14,0.0,1.0,1.0
1.2,2,4,14,-0.5,1.2642636720781635,1.0301948932809024
1.2,2,4,14,-1.0,1.582273321863023,1.0775424140674037
1.2,2,4,14,-2.0,2.415084767504488,1.1700634770345255
1.2,2,4,14,-4.0,5.1874412875774265,1.3666703527319572
1.2,2,4,14,-6.0,10.282816224407696,1.6240161334778564
1.2,2,4,15,0.5,0.7818921886213052,0.9889957398998023
1.2,2,4,15,0.0,1.0,1.0
1.2,2,4,15,-0.5,1.2642636720781635,1.5576208271278866
1.2,2,4,15,-1.0,1.582273321863023,2.490279770469242
1.2,2,4,15,-2.0,2.415084767504488,6.397897217567031
1.2,2,4,15,-4.0,5.1874412875774265,38.103764360403304
1.2,2,4,15,-6.0,10.282816224407696,177.48920476791534
1.2,2,4,16,0.5,0.7818921886213052,0.9838837590634337
1.2,2,4,16,0.0,1.0,1.0
1.2,2,4,16,-0.5,1.2642636720781635,1.2592460450713248
1.2,2,4,16,-1.0,1.582273321863023,1.6083373550187932
1.2,2,4,16,-2.0,2.415084767504488,2.6587682282426583
1.2,2,4,16,-4.0,5.1874412875774265,7.223472615372062
1.2,2,4,16,-6.0,10.282816224407696,18.77352567661892
1.2,2,4,17,0.5,0.7818921886213052,0.9742297816857295
1.2,2,4,17,0.0,1.0,1.0
1.2,2,4,17,-0.5,1.2642636720781635,1.2290633194825642
1.2,2,4,17,-1.0,1.582273321863023,1.5708973617369797
1.2,2,4,17,-2.0,2.415084767504488,2.6145239600058874
1.2,2,4,17,-4.0,5.1874412875774265,7.163316271277392
1.2,2,4,17,-6.0,10.282816224407696,19.096997755591545
1.2,2,4,18,0.5,0.7818921886213052,0.9711059163748694
1.2,2,4,18,0.0,1.0,1.0
1.2,2,4,18,-0.5,1.2642636720781635,1.1413864296048946
1.2,2,4,18,-1.0,1.582273321863023,1.3157523604004586
1.2,2,4,18,-2.0,2.415084767504488,1.7629353765813358
1.2,2,4,18,-4.0,5.1874412875774265,3.1594449615490263
1.2,2,4,18,-6.0,10.282816224407696,5.587127091231377
1.2,2,4,19,0.5,0.7818921886213052,0.9727712103825429
1.2,2,4,19,0.0,1.0,1.0
1.2,2,4,19,-0.5,1.2642636720781635,1.1502966255297618
1.2,2,4,19,-1.0,1.582273321863023,1.3731260517290729
1.2,2,4,19,-2.0,2.415084767504488,2.0689389943433794
1.2,2,4,19,-4.0,5.1874412875774265,5.035551277374968
1.2,2,4,19,-6.0,10.282816224407696,12.092758822226914
1.2,2,4,20,0.5,0.7818921886213052,0.9890187515040283
1.2,2,4,20,0.0,1.0,1.0
1.2,2,4,20,-0.5,1.2642636720781635,1.6901204473960407
1.2,2,4,20,-1.0,1.582273321863023,3.0057749046234994
1.2,2,4,20,-2.0,2.415084767504488,9.305685794240581
1.2,2,4,20,-4.0,5.1874412875774265,71.16194784003848
1.2,2,4,20,-6.0,10.282816224407696,334.6308854514806
1.2,2,4,21,0.5,0.7818921886213052,0.9878716776785379
1.2,2,4,21,0.0,1.0,1.0
1.2,2,4,21,-0.5,1.2642636720781635,1.0770633646322245
1.2,2,4,21,-1.0,1.582273321863023,1.165731498373643
1.2,2,4,21,-2.0,2.415084767504488,1.385897778950958
1.2,2,4,21,-4.0,5.1874412875774265,1.996869549545345
1.2,2,4,21,-6.0,10.282816224407696,2.979658073208838
1.2,2,4,22,0.5,0.7818921886213052,0.9681908051479298
1.2,2,4,22,0.0,1.0,1.0
1.2,2,4,22,-0.5,1.2642636720781635,1.105906594922752
1.2,2,4,22,-1.0,1.582273321863023,1.2669485107397942
1.2,2,4,22,-2.0,2.415084767504488,1.7784515947789077
1.2,2,4,22,-4.0,5.1874412875774265,3.5350229924398526
1.2,2,4,22,-6.0,10.282816224407696,6.909050880228887
1.2,2,4,23,0.5,0.7818921886213052,0.9495230649775922
1.2,2,4,23,0.0,1.0,1.0
1.2,2,4,23,-0.5,1.2642636720781635,1.2756286133650823
1.2,2,4,23,-1.0,1.582273321863023,1.9624760259336214
1.2,2,4,23,-2.0,2.415084767504488,4.873583267725578
1.2,2,4,23,-4.0,5.1874412875774265,26.40648804022426
1.2,2,4,23,-6.0,10.282816224407696,116.20764499392888
1.2,2,4,24,0.5,0.7818921886213052,0.9506322878882767
1.2,2,4,24,0.0,1.0,1.0
1.2,2,4,24,-0.5,1.2642636720781635,1.1228064887252882
1.2,2,4,24,-1.0,1.582273321863023,1.264649353732221
1.2,2,4,24,-2.0,2.415084767504488,1.6377686266136493
1.2,2,4,24,-4.0,5.1874412875774265,3.1330166923434564
1.2,2,4,24,-6.0,10.282816224407696,6.285647882962443
1.2,2,4,25,0.5,0.7818921886213052,0.9789461383025457
1.2,2,4,25,0.0,1.0,1.0
1.2,2,4,25,-0.5,1.2642636720781635,1.0696093278532535
1.2,2,4,25,-1.0,1.582273321863023,1.143653657971999
1.2,2,4,25,-2.0,2.415084767504488,1.3353129250347013
1.2,2,4,25,-4.0,5.1874412875774265,2.019125082849258
1.2,2,4,25,-6.0,10.282816224407696,3.3693022130528645
1.2,2,4,26,0.5,0.7818921886213052,0.9760087281675065
1.2,2,4,26,0.0,1.0,1.0
1.2,2,4,26,-0.5,1.2642636720781635,1.4631936061443
1.2,2,4,26,-1.0,1.582273321863023,2.2357516804510267
1.2,2,4,26,-2.0,2.415084767504488,5.4394036970941775
1.2,2,4,26,-4.0,5.1874412875774265,29.98358679790832
1.2,2,4,26,-6.0,10.282816224407696,133.87878642953243
1.2,2,4,27,0.5,0.7818921886213052,0.9709119182450711
1.2,2,4,27,0.0,1.0,1.0
1.2,2,4,27,-0.5,1.2642636720781635,1.1951131197265752
1.2,2,4,27,-1.0,1.582273321863023,1.6613326649361695
1.2,2,4,27,-2.0,2.415084767504488,3.3971175076965756
1.2,2,4,27,-4.0,5.1874412875774265,13.750729983241804
1.2,2,4,27,-6.0,10.282816224407696,50.911465863429186
1.2,2,4,28,0.5,0.7818921886213052,0.9772057139814362
1.2,2,4,28,0.0,1.0,1.0
1.2,2,4,28,-0.5,1.2642636720781635,1.1513220167685982
